affiliation1	affiliation2	doculect	location1	location2	textID	text_segment	tokenID	token_context	context_translation	token	token_translation	pro	anim	weight	role	flag	position	nc	comments
iran	kurdish	northern+ankara	39.9300	32.8500	A	23	32	bi mi ez li wir mГЄze kir	with me I looked there	li wir	there		adv	1	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	A	25	34	mi go e ji te ra bibГЄjim	so I thought I'm telling you this	ji te ra	to you	2	hum	1	addr	circ	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	B	1	35	berГ®ya: pГЄnc deqa ber iii (-) ew derГ®yГЄ (--) derГ®yГЄ (--) nГЄzГ®kГЄ camГ®yГЄ hebГ» qezayek Г§ГЄbГ»ya	5 minutes ago over there close to the mosque a car accident happened	pГЄnc deqa ber	5 minutes ago		other	1	other	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	B	1	36	berГ®ya: pГЄnc deqa ber iii (-) ew derГ®yГЄ (--) derГ®yГЄ (--) nГЄzГ®kГЄ camГ®yГЄ hebГ» qezayek Г§ГЄbГ»ya	5 minutes ago over there close to the mosque a car accident happened	nГЄzГ®kГЄ camГ®yГЄ	near the mosque		inan	1	loc	prep-relnoun	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	B	3	38	kГ»Г§ikik pГЄ re bГ»	he had a dog with him	kГ»Г§ikik pГЄ re	together with a dog		anim	1	com	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	B	4	39	Г»: alГ®yГЄ dГ® jГ® jinikik hebГ»	and also on the other side there was a woman	alГ®yГЄ dГ®	on the other side		inan	1	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	B	5	40	na top wa de bГ»	they had a ball with them	wa de	with (at) them	3	hum	1	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	B	6	41	alГ®yГЄ din jinikik hebГ»	on the other side there was a woman	alГ®yГЄ din	on the other side		inan	1	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	B	7	42	iii (--) ew dГЄ derbasГЄ alГ®yГЄ dГ® biba	she would have passed to the other side	alГ®yГЄ dГ® biba	through the other side		inan	2	goal	bare	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	B	8	43	wir neqebГЄ de (-) iii piЕџtГ® go top ji destГЄ zilam ket	there in between after the ball fell from the men's hands	ji destГЄ zilam	the men's hands		bp	2	abl	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	B	9	44	kГ»Г§ik (-) xwe avГЄt ser	the dog threw itself over the ball	ser	to the front		inan	1	goal	relnoun	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	B	10	45	ta ku wГЄya (-) neqebГЄ de (-) erebe ji wir derbas dibin du ereba	so that there in between, the cars two cars crossed from there	ji wir	from there		adv	1	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	B	13	48	iii piЕџtre yГЄ dГ® jГ® polГ®s digerГ®ya	later the other one tried to contact the police (lit.: he looked for the police)	jГ® polГ®s	for the police		hum	1	other	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	C	3	54	iii dizanГ® Г®ro ez rastГ® iii qezayekГ® hatim	you know I just had a car accident	qezayekГ®	a car accident		inan	1	do	lvc-poss	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	C	5	56	iii di rГЄ da iii jinekГ® (-) kГ»Г§ikГЄ wГ® ew ГЄ derbas bГ»na li hemberГЄ rГЄ jГ® (-) iii mirovek hebГ»:	on the way a woman and her dog have passed and there was a man across the street	di rГЄ da	on the way		inan	1	loc	circ	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	C	5	57	iii di rГЄ da iii jinekГ® (-) kГ»Г§ikГЄ wГ® ew ГЄ derbas bГ»na li hemberГЄ rГЄ jГ® (-) iii mirovek hebГ»:	on the way a woman and her dog have passed and there was a man across the street	li hemberГЄ rГЄ	across the street		inan	1	loc	prep-relnoun	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	C	7	59	iii (--) kГ»Г§ik xwe avГЄt nav rГЄ iii	The dog jumped onto the roadway	nav rГЄ	onto the roadway		inan	1	goal	prep-relnoun	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	C	9	61	iii ji boy li boy kГ»Г§ik nexe ii sikinГ®	in order not to hit the dog, it stopped	li boy kГ»Г§ik	the dog		anim	1	goal-c	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	C	10	62	iii (--) erebekГ® din li: paЕџ wГ® dihat	another car came behind him	li paЕџ wГ®	behind him	3	inan	1	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	C	11	63	ew ГЄ jГ® li wГ® erebГЄ xist	and he hit his car	li wГ® erebГЄ	his car		inan	1	goal-c	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	C	12	64	ii mirovГЄ hemberГ® rГЄ revГ®	The man across the street/way ran	hemberГ® rГЄ	across the street		inan	1	goal	prep-relnoun	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	C	13	65	hat alГ®karГ®ya jinikГЄ kir	he came to help the woman	jinikГЄ	the woman		hum	1	ben	case	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	C	14	66	Г»: tiЕџtГЄ wГ® ii belav bibГ»n erdГЄ	and his things fell all on the ground	erdГЄ	on the ground		inan	1	goal	case	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	C	15	67	ii wana berhev kir	he collected them	wana	them	3	inan	1	do	case	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	C	17	69	Г§Г» ber bi ereba	he went towards the cars	ber bi ereba	towards the cars		inan	1	goal	prep	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	D	3	72	yaw ez dihatim bo: iii kargehГЄ rГЄ da erebeyГЄ di erebayГЄ girt yГЄk li da	Man I came for work and on the way two (big) cars, one hit the other	bo kargehГЄ	for work		inan	1	goal	prep	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	D	3	73	yaw ez dihatim bo: iii kargehГЄ rГЄ da erebeyГЄ di erebayГЄ girt yГЄk li da	Man I came for work and on the way two (big) cars, one hit the other	rГЄ da	on the road		inan	1	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	D	4	74	seba gundГ®yekГ® nezanГ®n destГЄ wГ® da top hebГ»	because some villager had a ball in his hands	destГЄ wГ® da	in his hands		bp	1	loc	circ	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	D	5	75	topa destГ® wГ® de ket	the ball in his hands fell	destГ® wГ® de	in his hands		bp	1	loc	circ	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	D	6	76	hema hindik mabГ» her du ereban (--) ii jin jina ku destГЄ wГЄ da seyek hebГ» (-) hindik mabГ» ku lГЄ bixe (-) lГЄ belГЄ baЕџ bГ» tinГЄ erebe her du her du ketin	it nearly happened that both cars hit the woman with a dog in her hands, but it was good that only both cars hit each other.	jina	the woman		hum	1	do-def	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	D	6	77	hema hindik mabГ» her du ereban (--) ii jin jina ku destГЄ wГЄ da seyek hebГ» (-) hindik mabГ» ku lГЄ bixe (-) lГЄ belГЄ baЕџ bГ» tinГЄ erebe her du her du ketin	it nearly happened that both cars hit the woman with a dog in her hands but it was good that only both cars hit each other.	destГЄ wГЄ da	in her hands		bp	2	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	D	10	81	ji ber hindГЄ jГ® ki destГЄ wГ® de top ket (-) ii hema Г§Г» yekser Г§Г» ber erebГЄ	because he almost dropped the ball from his hands and in that moment he went in front of the car immeaditely	destГЄ wГ® de	in his hands		bp	2	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	D	10	82	ji ber hindГЄ jГ® ki destГЄ wГ® de top ket (-) ii hema Г§Г» yekser Г§Г» ber erebГЄ	because he almost dropped the ball from his hands and in that moment he went in front of the car immeaditely	ber erebГЄ			inan	1	goal	prep	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	D	11	83	a e ji wГЄ dГЄ derbaz dibГ»m mi go e ji te re jГ® parve bikim gundГ®yo	I passed her and I thought I was going to share this with you, villager	ji wГЄ dГЄ	from her	3	hum	1	abl	circ	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	D	11	84	a e ji wГЄ dГЄ derbaz dibГ»m mi go e ji te re jГ® parve bikim gundГ®yo	I passed her and I thought I was going to share this with you, villager	ji te re	to you	2	hum	1	addr	circ	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	1	88	i tu zanГ® Г®ro bГ»yerek Г§ГЄbГ»	Do you know an accident happened today	Г®ro	today		adv	1	other	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	2	89	iii (--) li devera ii (-) parqa qxxx{parkname} (-) ez rГЄ da diГ§Г»m niЕџka va iii erebeyek hat	I was walking down the road around that place where the park is and suddenly a car came	li devera ii parqa qxxx{parkname}	around the place with the park		inan	3	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	2	90	iii (--) li devera ii (-) parqa qxxx{parkname} (-) ez rГЄ da diГ§Г»m niЕџka va iii erebeyek hat	I was walking down the road around that place where the park is and suddenly a car came	rГЄ da	on the road		inan	1	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	8	96	iii jinkek erebeyek (-) ber parqГЄ iii qxxx{parkname} (--) parq dikir	a woman parked her car at the park qxxx{parkname}	erebeyek	a car		inan	1	do	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	8	97	iii jinkek erebeyek (-) ber parqГЄ iii qxxx{parkname} (--) parq dikir	a woman parked her car at the park qxxx{parkname}	ber parqГЄ iii qxxx{parkname}	near the park xxx		inan	2	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	9	98	Г» hinde tiЕџt miЕџt dikin bagajГЄ da	and she put some things in the trunk	tiЕџt miЕџt	some stuff		inan	2	do	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	9	99	Г» hinde tiЕџt miЕџt dikin bagajГЄ da	and she put some things in the trunk	bagajГЄ da	into the trunk		inan	1	goal-c	postp	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	12	102	rizde bГ» destГЄ wГЄ de bГ»	she also had a hinge in her hands	destГЄ wГЄ de	in her hands		bp	1	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	13	103	mГЄrikek jГ® teva jina xa rГЄ da dihatin	a man with his wife were coming on the street	rГЄ da	on the street		inan	1	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	14	104	i ereba piГ§Г»kГЄ jГ® destГЄ wan (-)Г» pГЄ topГЄ dileyГ®st	there was also a little trolley in their hands and he played with the ball	destГЄ wan	in their hands		bp	1	loc	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	14	105	i ereba piГ§Г»kГЄ jГ® destГЄ wan (-)Г» pГЄ topГЄ dileyГ®st	there was also a little trolley in their hands and he played with the ball	topГЄ	ball		inan	1	do	case	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	15	106	nezanГ® pГЄyГЄ wГ® yГЄ topГЄ ket	unknowingly his foot hit the ball	topГЄ	ball		inan	1	do	case	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	16	107	top niЕџka de kete ser rГЄ	suddenly the ball dropped on the road	ser rГЄ	on the road		inan	1	goal	prep-relnoun	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	E	17	108	Г» kГ»Г§ik jГ® xe awГЄte topГЄ	and the dog ran after the ball too	topГЄ	to the ball		inan	1	goal-c	case	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	2	113	Г§en deqe berГЄ min qezayeke dГ®t	few minutes before I saw a car accident	qezayeke	a car accident		inan	1	do	case	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	3	114	mi go es te re bГЄjim	I thought I should tell you	te re	to you	2	hum	1	addr	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	5	116	ii mГЄrek jinek Г»: zarokek li: qaldirmГЄ dimeЕџan	a man, a woman and a child walked on the pavement	li qaldirmГЄ	on the sidewalk		inan	1	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	6	117	iii derbasГЄ himberГ® rГЄ dibГ»n	they passed to the opposite side of the road	himberГ® rГЄ	to the opposite side		inan	1	goal	prep-relnoun	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	7	118	wГЄ demГЄ destГЄ mГЄrikГЄ da gogek hebГ»	in that moment there was a ball in the man's hands	destГЄ mГЄrikГЄ da	in the man's hands		bp	2	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	8	119	ew gog li erdГЄ ket wexta derbasГ® ewkГЄ dibin himberГ® din	that ball fell on the ground when they passed that thing on the opposite side	li erdГЄ	on the ground		inan	1	goal	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	8	120	ew gog li erdГЄ ket wexta derbasГ® ewkГЄ dibin himberГ® din	that ball fell on the ground when they passed that thing on the opposite side	himberГ® din	to the opposite side	other	inan	1	goal	prep-relnoun	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	9	121	iii kГ»Г§ikek Г»: jinek himberГЄ wan bГ»	a dog and a woman were on the opposite side from them	himberГЄ wan	on the opposite side from them	3	hum	1	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	10	123	jin li erebeya xwe tiЕџtek derdixist	the woman took out something from her car	tiЕџtek	stuff		inan	1	do	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	11	124	dev i destГЄ wГЄ de kГ»Г§ikek bГ»	she had a dog in her hands	destГЄ wГЄ de	in her hands		inan	2	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	12	125	wexta gog li erdГЄ ket (--) kГ»Г§ik qГЄrГ®ya	when the ball fell on the ground, the dog started to bark	li erdГЄ	on the ground		inan	1	goal	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	13	126	du erebe piЕџtГ® hevdu diГ§Г» him iii li ser rГЄ da	two cars came one after another on the road	li ser rГЄ da	on the road		inan	1	loc	circ	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	15	128	mГЄrikek ii kГ»Г§ik Г»: (-) wan malbat (UNK) dГ®t pГЄ li frГЄnГЄ kir	They saw a man, a dog and that family and braked	mГЄrikek	a man		hum	1	do	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	15	129	mГЄrikek ii kГ»Г§ik Г»: (-) wan malbat (UNK) dГ®t pГЄ li frГЄnГЄ kir	They saw a man, a dog and that family and braked	kГ»Г§ik	dog		anim	1	do	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	15	130	mГЄrikek ii kГ»Г§ik Г»: (-) wan malbat (UNK) dГ®t pГЄ li frГЄnГЄ kir	They saw a man, a dog and that family and braked	malbat	family		hum	1	do	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	18	133	mi ew dГ®t	I saw that	ew	that	4	inan	1	do	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	F	19	134	mi go eЕџ te re bГЄjim	I thought I will tell you that	te re	to you	2	hum	1	addr	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	2	136	iii ez derketim: ez dixwazim pГЄЕџГ® da tiЕџtek bГЄjim	I went out, first: I want to say something	tiЕџtek	stuff		inan	1	do	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	3	137	behsa: iii (-) i bГ»yerekГЄ bikim	to report an incident	bГ»yerekГЄ	an accident		inan	1	do	case	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	4	138	iii hГЄca: yanГ® Г§end deqe berГЄ qezayekГ® i li vir Г§ГЄbГ»	so few minutes before a car accident happened here	li vir	here		adv	1	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	5	139	hema nГЄzГ® mala min tu zanГ®	it was close to my home, you know	nГЄzГ® mala min			inan	1	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	8	142	iii mi xwaz ez biГ§im nan bikirim	I wanted to go and buy bread	nan	bread		inan	1	do	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	9	143	Г»: min lГЄ nГЄrГ® iii li li ser (-) kolana dxxx{neigborhoodname} ya danzdeyemГ®n qezeyek Г§ГЄbГ»	and I looked at the 12th street and there a car accident happened	li ser kolana dxxx{neigborhoodname} ya danzdeyemГ®n	at the 12th street		inan	3	loc	prep-relnoun	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	11	145	iii nГЄzГ® mala min ez bГЄjim iiim milГЄ rastГЄ ev iii (-) du kes hebГ»n	close to my home, I guess on the right side there were two people	nГЄzГ® mala min	near my house		inan	2	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	11	146	iii nГЄzГ® mala min ez bГЄjim iiim milГЄ rastГЄ ev iii (-) du kes hebГ»n	close to my home, I guess on the right side there were two people	milГЄ rastГЄ	at the right side of it		inan	2	loc	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	13	148	iii destГЄ xanimГЄ da Г» ereba zaroka hebГ»	in the wife's hands there was a stroller	destГЄ xanimГЄ da	in the woman's hands		bp	2	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	14	149	destГЄ zilam da jГ® top hebГ»	The man had a ball in his hands	destГЄ zilam da	in the man's hands		bp	2	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	17	152	ii ber bi kolana danzdeyemГ®n va caddeke danzdemГ®n ve dihatin	they came to the 12th street	ber bi kolana danzdeyemГ®n	towards the twelfth street		inan	2	loc	prep-relnoun	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	18	153	Г» alГЄ din de jГ® xanimek ciwan hebГ»	and on the other side there was a young woman	alГЄ din de	on the opposite side		inan	2	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	19	154	ji: bagaja ereba xu tiЕџt derdixistin	she took out her things from the trunk	ji: bagaja ereba xu	from the trunk		inan	3	abl	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	19	155	ji: bagaja ereba xu tiЕџt derdixistin	she took out her things from the trunk	tiЕџt	stuff		inan	2	do	bare	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	20	156	li cem wГЄ jГ® kГ»Г§ikek hebГ»	she had a dog with her	li cem wГЄ	with her	3	hum	2	com	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	22	158	iii (-) iii dema: zilam nГЄzГ® ii rГ®ya danzdeyemГ®n bГ» goga destГЄ wГЄ da pГЄkГ®ya	the moment where the man got close to the 12th street, the ball flew away	destГЄ wГЄ da	in his hands		bp	2	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	23	159	kete orta rГЄ	it fell in the middle of the street	orta rГЄ	in the middle of the road		inan	1	goal	prep-relnoun	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	24	160	iii dema wisa bГ» alГ®yГЄ din de jГ® kГ»Г§ik jГ® xu avГЄt ber bi ii rГЄ	when that happened, on the other side the dog ran into the street	alГ®yГЄ din de	on the other side of the road		inan	2	loc	postp	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	24	161	iii dema wisa bГ» alГ®yГЄ din de jГ® kГ»Г§ik jГ® xu avГЄt ber bi ii rГЄ	when that happened, on the other side the dog ran into the street	ber bi ii rГЄ	towards the street		inan	1	goal	prep-relnoun	1	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	25	162	ii tam vГЄ ii navberГЄ da ii ji alГ®yГЄ din da yanГ® orta rГЄ li ber bi i kolana danzdeyemГ®n ya jor ve wes/du wesaГ®t dihatin	in between from the other side, I mean in the middle of the road in front of the 12th street two cars came	ji alГ®yГЄ din da	from the opposite side		inan	2	abl	circ	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	25	163	ii tam vГЄ ii navberГЄ da ii ji alГ®yГЄ din da yanГ® orta rГЄ li ber bi i kolana danzdeyemГ®n ya jor ve wes/du wesaГ®t dihatin	in between from the other side, I mean in the middle of the road in front of the 12th street two cars came	orta rГЄ	in the middle of the road		inan	1	goal	prep-relnoun	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	25	164	ii tam vГЄ ii navberГЄ da ii ji alГ®yГЄ din da yanГ® orta rГЄ li ber bi i kolana danzdeyemГ®n ya jor ve wes/du wesaГ®t dihatin	in between from the other side, I mean in the middle of the road in front of the 12th street two cars came	li ber bi i kolana danzdeyemГ®n	towards the 12th street		inan	2	goal	prep-relnoun	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	27	166	ew lГЄ piЕџt wГЄ erebek spГ® jГ® hebГ»	and behind it there was a white car	lГЄ piЕџt wГЄ	behind it	4	inan	1	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	28	167	iii erebeya reng ЕџГ®n hema ii ji tam vГЄ ii noqteyГЄ sekinГ®	the blue car just stopped at that spot	tam vГЄ ii noqteyГЄ	at that spot		inan	2	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	29	168	ii nexwast iii li kГ»Г§ik Г» mГЄrikГЄ keve	it didn't want to hit the dog and the man	li kГ»Г§ik	into the dog		anim	1	goal-c	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	30	169	iii lГЄ ii mГЄrik wГЄ xwest lГЄ ereba spГ® jГ® ii li erebeya reng ЕџГ®n xist	but the man wanted but the white car also hit the blue car	mГЄrikГЄ	into the man		hum	1	goal-c	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	33	172	tu zanГ® li dxxx{neigborhoodname} qezeyГЄn trafГ®k jГ® iii li ser rГ®ya danzdeyemГ®n hinekГЄ zГЄde Г§ГЄdibin	you know that in dxxx on the 12th road quite many traffic accidents take place	li dxxx{neigborhoodname}	in the neighborhoud xxx		inan	1	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	33	173	tu zanГ® li dxxx{neigborhoodname} qezeyГЄn trafГ®k jГ® iii li ser rГ®ya danzdeyemГ®n hinekГЄ zГЄde Г§ГЄdibin	you know that in dxxx on the 12th road quite many traffic accidents take place	li ser rГ®ya danzdeyemГ®n	towards the 12th street		inan	3	loc	prep	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	40	180	yanГ® mi xwest ez pГЄЕџГ®yГЄ vГЄ tiЕџtГЄ te re bГЄjim	so I wanted to tell you this first	vГЄ tiЕџtГЄ	this thing		inan	2	do	case	0	NA	
iran	kurdish	northern+ankara	39.9300	32.8500	G	40	181	yanГ® mi xwest ez pГЄЕџГ®yГЄ vГЄ tiЕџtГЄ te re bГЄjim	so I wanted to tell you this first	te re	to you	2	hum	1	addr	postp	0	NA	
